MONTH,AGE,ACTIVITY,LANDUSE,BITE_STATUS
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,3,1,60,TRUE
April,2,3,60,TRUE
April,1,5,60,TRUE
April,2,1,60,TRUE
April,1,1,61,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,7,60,TRUE
April,2,7,60,TRUE
April,1,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,7,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,3,62,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,1,1,60,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,1,5,62,TRUE
April,2,4,60,TRUE
April,2,3,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,3,3,60,TRUE
April,2,1,20,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,7,60,TRUE
April,2,7,62,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,3,4,60,TRUE
April,1,5,60,TRUE
April,3,2,20,TRUE
April,2,1,60,TRUE
April,2,1,61,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,6,62,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,3,60,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,3,60,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,5,61,TRUE
April,1,5,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,61,TRUE
April,2,7,60,TRUE
April,2,1,61,TRUE
April,2,1,61,TRUE
April,2,5,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,7,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,7,62,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,3,1,60,TRUE
April,2,7,62,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,61,TRUE
April,2,1,60,TRUE
April,2,7,60,TRUE
April,2,1,20,TRUE
April,2,1,60,TRUE
April,3,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,62,TRUE
April,2,1,60,TRUE
April,2,3,20,TRUE
April,2,7,62,TRUE
April,2,1,60,TRUE
April,3,5,61,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,20,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,3,1,62,TRUE
April,2,7,61,TRUE
April,3,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,61,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,3,20,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,5,60,TRUE
April,3,1,60,TRUE
April,2,1,60,TRUE
April,3,1,60,TRUE
April,2,1,62,TRUE
April,2,1,60,TRUE
April,2,3,61,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,7,62,TRUE
April,2,7,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,20,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,3,1,62,TRUE
April,2,1,61,TRUE
April,3,3,62,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,7,62,TRUE
April,2,1,61,TRUE
April,2,3,60,TRUE
April,2,1,61,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,5,60,TRUE
April,2,5,62,TRUE
April,2,3,61,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,5,60,TRUE
April,2,7,62,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,5,60,TRUE
April,2,5,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,3,1,60,TRUE
April,2,3,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,1,5,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,61,TRUE
April,2,1,60,TRUE
April,2,7,60,TRUE
April,2,1,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,7,62,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,20,TRUE
April,2,5,60,TRUE
April,2,5,60,TRUE
April,2,3,61,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,1,1,61,TRUE
April,2,7,62,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,3,3,60,TRUE
April,2,1,60,TRUE
April,2,3,61,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,62,TRUE
April,3,7,62,TRUE
April,2,7,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,61,TRUE
April,3,3,62,TRUE
April,2,7,62,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,3,60,TRUE
April,2,5,61,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,1,7,62,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,1,1,60,TRUE
April,2,1,60,TRUE
April,1,3,60,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,7,62,TRUE
April,2,4,60,TRUE
April,3,1,60,TRUE
April,2,3,60,TRUE
April,2,6,60,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,7,60,TRUE
April,2,5,60,TRUE
April,2,2,20,TRUE
April,2,4,60,TRUE
April,3,4,61,TRUE
April,2,1,60,TRUE
April,2,4,60,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
April,2,1,60,TRUE
April,2,1,60,TRUE
April,2,2,20,TRUE
